nowszy	nowy
piękniejszy	piękny
większy	wielki
większy	duży
młodszy	młody
chudszy	chudy
dłuższy	długi
ciemniejszy	ciemny
łagodniejszy	łagodny
mniejszy	mały
dalszy	daleki
silniejszy	silny
niższy	niski
silniejszy	silny
łagodniejszy	łagodny
bogatszy	bogaty
bogatszy	bogaty
krótszy	krótki
krótszy	krótki
przyjemniejszy	przyjemny
bielszy	biały
chłodniejszy	chłodny
cieplejszy	ciepły
wolniejszy	wolny
bliższy	bliski
lepszy	dobry
wolniejszy	wolny
wolniejszy	wolny
absurdalniejszy	absurdalny
agresywniejszy	agresywny
agresywniejszy	agresywny
agresywniejszy	agresywny
agresywniejszy	agresywny
aktualniejszy	aktualny
aktualniejszy	aktualny
aktywniejszy	aktywny
aktywniejszy	aktywny
aktywniejszy	aktywny
akuratniejszy	akuratny
ambitniejszy	ambitny
ambitniejszy	ambitny
ambitniejszy	ambitny
apetyczniejszy	apetyczny
apetyczniejszy	apetyczny
atrakcyjniejszy	atrakcyjny
atrakcyjniejszy	atrakcyjny
autentyczniejszy	autentyczny
autentyczniejszy	autentyczny
baczniejszy	baczny
bajeczniejszy	bajeczny
bajeczniejszy	bajeczny
banalniejszy	banalny
banalniejszy	banalny
banalniejszy	banalny
barwniejszy	barwny
barwniejszy	barwny
bezbronniejszy	bezbronny
bezbronniejszy	bezbronny
bezczelniejszy	bezczelny
bezczelniejszy	bezczelny
bezecniejszy	bezecny
bezecniejszy	bezecny
bezpieczniejszy	bezpieczny
bezpieczniejszy	bezpieczny
bezpieczniejszy	bezpieczny
bezpieczniejszy	bezpieczny
bezpośredniejszy	bezpośredni
bezpośredniejszy	bezpośredni
bezsilniejszy	bezsilny
bezsilniejszy	bezsilny
bezwstydniejszy	bezwstydny
bezwstydniejszy	bezwstydny
bezwzględniejszy	bezwzględny
bezwzględniejszy	bezwzględny
bezwzględniejszy	bezwzględny
biedniejszy	biedny
biedniejszy	biedny
biedniejszy	biedny
biedniejszy	biedny
biedniejszy	biedny
bieglejszy	biegły
bieglejszy	biegły
bielszy	biały
bielszy	biały
bielszy	biały
bierniejszy	bierny
bierniejszy	bierny
bierniejszy	bierny
bitniejszy	bitny
baczniejszy	baczny
bezbożniejszy	bezbożny
bezbożniejszy	bezbożny
bladszy	blady
bledszy	blady
bladszy	blady
bledszy	blady
bladszy	blady
bledszy	blady
bladszy	blady
bledszy	blady
bladszy	blady
bledszy	blady
bliższy	bliski
bliższy	bliski
bliższy	bliski
bliższy	bliski
błahszy	błahy
błędniejszy	błędny
błędniejszy	błędny
błękitniejszy	błękitny
błyskotliwszy	błyskotliwy
błyskotliwszy	błyskotliwy
błyskotliwszy	błyskotliwy
bogatszy	bogaty
bogatszy	bogaty
bogatszy	bogaty
bogatszy	bogaty
bogobojniejszy	bogobojny
bogobojniejszy	bogobojny
bojaźliwszy	bojaźliwy
bojaźliwszy	bojaźliwy
boleśniejszy	bolesny
agresywniejszy	agresywny
agresywniejszy	agresywny
bezpośredniejszy	bezpośredni
boleśniejszy	bolesny
brudniejszy	brudny
brudniejszy	brudny
brudniejszy	brudny
brudniejszy	brudny
brudniejszy	brudny
brudniejszy	brudny
brudniejszy	brudny
brunatniejszy	brunatny
brunatniejszy	brunatny
brutalniejszy	brutalny
brutalniejszy	brutalny
brutalniejszy	brutalny
brutalniejszy	brutalny
brutalniejszy	brutalny
bliższy	bliski
bogatszy	bogaty
brzemienniejszy	brzemienny
aktywniejszy	aktywny
aktywniejszy	aktywny
aktywniejszy	aktywny
aktywniejszy	aktywny
bliższy	bliski
bliższy	bliski
bliższy	bliski
brzydszy	brzydki
brzydszy	brzydki
brzydszy	brzydki
brzydszy	brzydki
brzydszy	brzydki
bujniejszy	bujny
bujniejszy	bujny
bujniejszy	bujny
bujniejszy	bujny
bujniejszy	bujny
burzliwszy	burzliwy
burzliwszy	burzliwy
burzliwszy	burzliwy
burzliwszy	burzliwy
burzliwszy	burzliwy
burzliwszy	burzliwy
burzliwszy	burzliwy
butniejszy	butny
butniejszy	butny
bystrzejszy	bystry
bystrzejszy	bystry
bystrzejszy	bystry
bystrzejszy	bystry
bystrzejszy	bystry
bzdurniejszy	bzdurny
bzdurniejszy	bzdurny
calszy	cały
celniejszy	celny
celniejszy	celny
celniejszy	celny
celniejszy	celny
cenniejszy	cenny
cenniejszy	cenny
chaotyczniejszy	chaotyczny
chaotyczniejszy	chaotyczny
charakterystyczniejszy	charakterystyczny
charakterystyczniejszy	charakterystyczny
chciwszy	chciwy
chciwszy	chciwy
chciwszy	chciwy
chciwszy	chciwy
chętniejszy	chętny
chętniejszy	chętny
chętniejszy	chętny
chętniejszy	chętny
chętniejszy	chętny
chlubniejszy	chlubny
chłodniejszy	chłodny
chłodniejszy	chłodny
chłodniejszy	chłodny
chłodniejszy	chłodny
chłodniejszy	chłodny
chłodniejszy	chłodny
chłodniejszy	chłodny
chłodniejszy	chłodny
chłonniejszy	chłonny
chłonniejszy	chłonny
chłonniejszy	chłonny
chmurniejszy	chmurny
chmurniejszy	chmurny
chmurniejszy	chmurny
chodliwszy	chodliwy
chodliwszy	chodliwy
cholerniejszy	cholerny
cholerniejszy	cholerny
cholerniejszy	cholerny
chorowitszy	chorowity
chrapliwszy	chrapliwy
chrypliwszy	chrypliwy
chudszy	chudy
chudszy	chudy
chudszy	chudy
chudszy	chudy
chwalebniejszy	chwalebny
chwalebniejszy	chwalebny
chwalebniejszy	chwalebny
chwytliwszy	chwytliwy
chwytliwszy	chwytliwy
chwytniejszy	chwytny
chwytniejszy	chwytny
chwytniejszy	chwytny
chwytniejszy	chwytny
chytrzejszy	chytry
chytrzejszy	chytry
chytrzejszy	chytry
chytrzejszy	chytry
chyższy	chyży
chyższy	chyży
chyższy	chyży
ciaśniejszy	ciasny
ciaśniejszy	ciasny
ciaśniejszy	ciasny
ciaśniejszy	ciasny
ciaśniejszy	ciasny
ciaśniejszy	ciasny
ciągliwszy	ciągliwy
cichszy	cichy
cichszy	cichy
cichszy	cichy
cichszy	cichy
cichszy	cichy
cichszy	cichy
cichszy	cichy
cichszy	cichy
cichszy	cichy
buńczuczniejszy	buńczuczny
ciekawszy	ciekawy
aktywniejszy	aktywny
ciemniejszy	ciemny
ciemniejszy	ciemny
ciemniejszy	ciemny
ciemniejszy	ciemny
ciemniejszy	ciemny
ciemniejszy	ciemny
ciemniejszy	ciemny
ciemniejszy	ciemny
cienistszy	cienisty
cienistszy	cienisty
cieńszy	cienki
cieńszy	cienki
cieńszy	cienki
cieńszy	cienki
cieńszy	cienki
cieńszy	cienki
cieńszy	cienki
ciekawszy	ciekawy
cieplejszy	ciepły
cieplejszy	ciepły
cieplejszy	ciepły
cieplejszy	ciepły
cieplejszy	ciepły
cieplejszy	ciepły
cieplejszy	ciepły
cieplejszy	ciepły
cierpliwszy	cierpliwy
cierpliwszy	cierpliwy
cierpliwszy	cierpliwy
cierpliwszy	cierpliwy
ckliwszy	ckliwy
ckliwszy	ckliwy
cnotliwszy	cnotliwy
cnotliwszy	cnotliwy
cnotliwszy	cnotliwy
cwańszy	cwany
cwańszy	cwany
cwańszy	cwany
cudniejszy	cudny
bielszy	biały
centralniejszy	centralny
centralniejszy	centralny
centralniejszy	centralny
ciekawszy	ciekawy
ciekawszy	ciekawy
czarniejszy	czarny
czarniejszy	czarny
czarniejszy	czarny
czarniejszy	czarny
czarniejszy	czarny
dalszy	daleki
dalszy	daleki
dalszy	daleki
dalszy	daleki
dalszy	daleki
dalszy	daleki
dalszy	daleki
dalszy	daleki
dalszy	daleki
dalszy	daleki
dawniejszy	dawny
dawniejszy	dawny
dłuższy	długi
dłuższy	długi
większy	wielki
większy	duży
większy	wielki
większy	duży
większy	duży
większy	wielki
większy	wielki
większy	duży
większy	duży
większy	wielki
większy	wielki
większy	wielki
większy	duży
większy	wielki
większy	duży
większy	duży
większy	duży
istotniejszy	istotny
istotniejszy	istotny
konkretniejszy	konkretny
konkretniejszy	konkretny
konkretniejszy	konkretny
konkretniejszy	konkretny
konkretniejszy	konkretny
krótszy	krótki
krótszy	krótki
krótszy	krótki
mniejszy	mały
mniejszy	mały
mniejszy	mały
mniejszy	mały
mniejszy	mały
mniejszy	mały
młodszy	młody
młodszy	młody
młodszy	młody
młodszy	młody
możliwszy	możliwy
możliwszy	możliwy
możliwszy	możliwy
możliwszy	możliwy
niższy	niski
niższy	niski
niższy	niski
niższy	niski
niższy	niski
niższy	niski
niższy	niski
nowszy	nowy
nowszy	nowy
nowszy	nowy
nowszy	nowy
odpowiedniejszy	odpowiedni
odpowiedniejszy	odpowiedni
ogromniejszy	ogromny
ogromniejszy	ogromny
ogromniejszy	ogromny
ogromniejszy	ogromny
ogromniejszy	ogromny
ogromniejszy	ogromny
ogromniejszy	ogromny
otwartszy	otwarty
otwartszy	otwarty
otwartszy	otwarty
otwartszy	otwarty
otwartszy	otwarty
otwartszy	otwarty
otwartszy	otwarty
częściej	często
