nabrać|oszukać	nabrać się|naciąć się|oszukać się|zwieść się|sparzyć się
nawiązać|zawiązać	zawiązać się
ogarnąć|opanować|wypełnić|objąć|przepełnić|unieść|przeniknąć|owładnąć	unieść się
ogarnąć|opanować|wypełnić|objąć|przepełnić|unieść|przeniknąć|owładnąć	poczuć|odczuć|uczuć
policzyć|obrachować|obliczyć|wyliczyć	wyjść
ocenić|osądzić	wydać się|zdać się
ocenić|osądzić	dostać|oberwać|dostać łupnia|zebrać
poznać	znać
podporządkować	podporządkować się|zastosować się
zademonstrować|zaprezentować	zapoznać się|zaznajomić się|poznać się
ustawić|postawić	stanąć
powiedzieć|rzec	powiedzieć się
powiększyć|zwiększyć	powiększyć się|rozrosnąć się|zwiększyć się
wydłużyć|przedłużyć|przewlec	przedłużyć się|wydłużyć się|przewlec się|przeciągnąć się
przekonać|przemówić do rozsądku|przemówić do rozumu	przekonać się
przerazić|zatrwożyć|strwożyć	przerazić się|struchleć|strwożyć się|zatrwożyć się
przestraszyć|nastraszyć|wystraszyć|napędzić stracha	przestraszyć się|nastraszyć się|przelęknąć się|przeląc się|zlęknąć się|zląc się|stchórzyć|przelęknąć się|spietrać się|wystraszyć się|ulęknąć się
przesłać|wysłać|posłać	pójść
przeznaczyć	pójść
przyjąć	przyjąć się
sformułować|wyrazić|ująć|wyartykułować	sformułować się
ukraść|skraść|zwinąć	zginąć|zniknąć
spalić	spłonąć|spalić się
spełnić|wywiązać się|wykonać|wypełnić	ziścić się|wypełnić się|dopełnić się|urzeczywistnić się|spełnić się|sprawdzić się|zrealizować się
strzelić|wystrzelić|palnąć|wypalić|kropnąć|łupnąć|przygrzać|rąbnąć|puknąć|walnąć|wygarnąć|dogrzać	wylecieć
trafić|utrafić|wcelować	trafić
trafić|utrafić|wcelować	dostać|oberwać|dostać łupnia|zebrać
ujawnić|wyjawić|zdradzić|odkryć	wyjść na jaw|ujawnić się|wyjść na światło dzienne|wydać się
umieścić|ulokować|usytuować|umiejscowić|usadowić	ulokować się|umieścić się
unieważnić	unieważnić się
wybić	wypaść|wylecieć
wychować	wychować się|wzrosnąć|odchować się|wyrosnąć
wystarczyć|starczyć	zadowolić się
zgasić|wyłączyć|zamknąć|wygasić|zagasić	wyłączyć się
wzruszyć|rozczulić|rozrzewnić|roztkliwić|rozkrochmalić	wzruszyć się|roztkliwić się|rozczulić się|rozkleić się|rozrzewnić się|rozkrochmalić się
zadowolić|dogodzić|usatysfakcjonować	zadowolić się
zainteresować|zaciekawić|zafrapować|zająć	zainteresować się|zaciekawić się
zakwalifikować|zaliczyć|zaklasyfikować	zaklasyfikować się|zakwalifikować się|zaliczyć się
zamknąć|zawrzeć	zamknąć się
zapomnieć	zagoić się|zabliźnić się
zastanowić|dać do myślenia	zastanowić się|pogłówkować|pogłowić się
zjednoczyć|zintegrować|zunifikować|sfederować	zjednoczyć się
oddać|zwrócić	powrócić|wrócić
sprzedać|przehandlować	sprzedać się
skusić|przywabić|znęcić|zwabić|przynęcić	skusić się
zwodzić|mamić|łudzić|mylić	omamiać się
wyprodukować|wykonać	pojawić się
przekonać	przekonać się
zmiąć|zmiętosić|pomiąć|pomiętosić	zgnieść się|zmiąć się
zgnieść|pognieść|stłamsić	zgnieść się|zmiąć się
domknąć	domknąć się
rozsunąć	rozsunąć się
spłoszyć|przepłoszyć	uciec|ujść|zbiec
upiec	upiec się
zgiąć|przygiąć|nagiąć|ugiąć	wygiąć się|zgiąć się
wydrukować	wydrukować się
