posłużyć się	posługiwać się
potargać	targać
potraktować	traktować
potrzymać	trzymać
powiedzieć	mówić
połączyć	łączyć
przedstawić	przedstawiać
przedyskutować	dyskutować
przedzielić	dzielić
przedzielić	dzielić
przedźwigać	dźwigać
przekazać	przekazywać
przekroczyć	przekraczać
przekroczyć próg	przekraczać próg
przemieścić się	przemieszczać się
przemówić	przemawiać
przenieść	nieść
przenieść się	przenosić się
przerwać	rwać
przestać	przestawać
przewidywać	przewidzieć
przychylić się	chylić się
przychylić się	przychylać się
przyczynić się	przyczyniać się
przydźwigać	dźwigać
przyjechać	jechać
przyjrzeć się	przyglądać się
przyobiecać	przyobiecywać
przypaść	przypadać
przypatrzyć się	przypatrywać się
przyrzec	przyrzekać
przytrafić się	przytrafiać się
przyznać	przyznawać
puścić farbę	puszczać farbę
rozdysponować	dysponować
rozdzielić	dzielić
rozpatrzeć	rozpatrywać
rozradować się	radować się
roztrwonić	roztrwaniać
roztrwonić	trwonić
roztłuc	tłuc
ruszyć	ruszać
rzucić	rzucać
schować	chować
schować się	chować się
schylić się	schylać się
ściągnąć	ciągnąć
sfinansować	finansować
skierować się	skierowywać się
skombinować	kombinować
skończyć	kończyć
skorzystać	korzystać
skryć	kryć
skryć się	skrywać się
skryć się	kryć się
spełnić	spełniać
spleść	pleść
spotkać	spotykać
stracić	tracić
stracić życie	tracić życie
strwożyć się	trwożyć się
ubezpieczyć	ubezpieczać
uchybić	uchybiać
uciąć	ciąć
ucieszyć się	cieszyć się
ująć	ujmować
ujawnić	ujawniać
ukończyć	kończyć
ukryć	kryć
ukryć się	ukrywać się
umówić się	umawiać się
unieść	nieść
uniknąć	unikać
uprzedzić	uprzedzać
urwać	rwać
usadowić się	sadowić się
ustosunkować się	ustosunkowywać się
uszkodzić	uszkadzać
usłyszeć	słyszeć
utracić	tracić
utrzymać się	utrzymywać się
utłuc	tłuc
uwierzyć	wierzyć
uwzględnić	uwzględniać
użyć	używać
użyć	używać
ułagodzić	łagodzić
wcelować	celować
wejść	iść
wesprzeć	wspierać
wesprzeć	wspierać
wesprzeć się	wspierać się
wezwać	wzywać
wnieść	nieść
wprowadzić	prowadzić
wpłynąć	wpływać
wrócić	wracać
wspomnieć	wspominać
wspomóc	wspomagać
wstać	wstawać
wybaczyć	wybaczać
wybawić	wybawiać
wybić	bić
wybić się	wybijać się
wychować	chować
wychylić	chylić
wyciągnąć	ciągnąć
wycofać	wycofywać
wycofać się	cofać się
wydać	wydawać
wyedukować	edukować
wygadać się	wygadywać się
wygasić	gasić
wygrać	wygrywać
wygrać	grać
wygłosić	głosić
wygłosić	wygłaszać
wyjaśnić	wyjaśniać
wyjawić	wyjawiać
wykombinować	kombinować
wykonać	wykonywać
wykorzystać	wykorzystywać
wykręcić się	wykręcać się
wykroczyć	wykraczać
wykryć	wykrywać
wykrzyknąć	wykrzykiwać
wykształcić	kształcić
wymamrotać	mamrotać
wymienić	wymieniać
wymierzyć	wymierzać
wynagrodzić	wynagradzać
wynajdować	wynaleźć
wynieść	nieść
wyobrazić sobie	wyobrażać sobie
wypaść	wypadać
wypełnić	wypełniać
wypić	pić
wypróbować	wypróbowywać
wyprowadzić w pole	wyprowadzać w pole
wyratować	ratować
wyrwać	rwać
wyrządzić krzywdę	wyrządzać krzywdę
wystąpić	występować
wystąpić	występować
wystąpić	występować
wyszkolić	szkolić
wysłuchać	wysłuchiwać
wytworzyć się	tworzyć się
wytłoczyć	tłoczyć
wytłumaczyć	tłumaczyć
wywiązać się	wywiązywać się
wywieść w pole	wywodzić w pole
wyznać	wyznawać
wyznaczyć	znaczyć
wyżywić	żywić
wyłożyć	wykładać
wzbogacić się	bogacić się
wzejść	wschodzić
wziąć pod uwagę	brać pod uwagę
wziąć poprawkę	brać poprawkę
wzrosnąć	wzrastać
zaangażować się	angażować się
zaasekurować	asekurować
zaatakować	atakować
zabić	zabijać
zablokować	zablokowywać
zablokować	blokować
zachować	zachowywać
zachować	chować
zachwycić	zachwycać
zaciągnąć	ciągnąć
zaczerpnąć	czerpać
zadbać	dbać
zadecydować	decydować
zadysponować	dysponować
zadźwięczeć	dźwięczeć
zadzwonić	dzwonić
zafascynować	fascynować
zagotować się	gotować się
zagrać	grać
zainicjować	inicjować
zainteresować	interesować
zaistnieć	istnieć
zająć	zajmować
zająć miejsce	zajmować miejsce
zająć się	zajmować się
zająć stanowisko	zajmować stanowisko
zajechać	jechać
zajść	zachodzić
zaklasyfikować	klasyfikować
zakończyć	kończyć
zalać	lać
zamienić	zamieniać
zanalizować	analizować
zanieść	nieść
zaplanować	planować
zapoznać się	zapoznawać się
zapracować	pracować
zaprezentować	prezentować
zaprezentować się	prezentować się
zaproponować	proponować
zaprosić	prosić
zasądzić	sądzić
zasiąść	zasiadać
zasięgnąć rady	zasięgać rady
zastanowić się	zastanawiać się
zastąpić	zastępować
zastosować	stosować
zastrzec	zastrzegać
zastrzec się	zastrzegać się
zaświadczyć	świadczyć
zatamować	tamować
zatroszczyć się	troszczyć się
zatrwożyć	zatrważać
zauważyć	zauważać
zawieść się	zawodzić się
zawiesić	zawieszać
zawołać	wołać
zawrzeć	wrzeć
załamać się	załamywać się
zbadać	badać
zbawić	zbawiać
zbić	bić
zdarzyć się	zdarzać się
zdecydować	decydować
zdradzić	zdradzać
zdradzić	zdradzać
zdradzić się	zdradzać się
zdziwić się	robić oczy
zdziwić się	dziwić się
zechcieć	chcieć
zejść się	schodzić się
zerwać	rwać
zgodzić się	zgadzać się
ziścić się	ziszczać się
zjechać	jechać
zjechać	jechać
znieść	nieść
znieść	nieść
znieść	nieść
zniknąć	niknąć
zobaczyć	widzieć
zrabować	rabować
zrobić	robić
zważyć	zważać
zwrócić	zwracać
złapać	łapać
przeanalizować	analizować
doświadczyć pozytywnego uczucia	doświadczać pozytywnego uczucia
doświadczyć negatywnego uczucia	doświadczać negatywnego uczucia
zainwestować	inwestować
okraść	kraść
obrabować	rabować
obrabować	obrabowywać
wpakować	pakować
włożyć	wkładać
ulokować	lokować
posiąść	posiadać
zafrasować się	frasować się
zagrozić	grozić
skatować	katować
połakomić się	łakomić się
przeszkodzić	przeszkadzać
przeżyć	przeżywać
znęcić	nęcić
napsuć krwi	psuć krew
zdenerwować się	denerwować się
strapić się	trapić się
zasmucić się	smucić się
zatroskać się	troskać się
zatrwożyć się	trwożyć się
zabawić	bawić
zachcieć się	zachciewać się
zadręczyć się	dręczyć się
zamęczyć	męczyć
zezłościć się	złościć się
chwycić	chwytać
dojść	iść
dostać	stać
dostać	stać
nagrodzić	nagradzać
obronić się	bronić się
odczuć	odczuwać
odezwać się	odzywać się
odmówić	odmawiać
pomóc	pomagać
poprowadzić	prowadzić
porwać	rwać
powiedzieć	mówić
przenieść	nieść
przynieść	nieść
udać się	udawać się
unieść	nieść
wejść	iść
wybić	wybijać
wykorzystać	wykorzystywać
wylecieć	wylatywać
wynająć	wynajmować
wypaść	wypadać
wypowiedzieć się	wypowiadać się
wyrosnąć	wyrastać
wystąpić	występować
wziąć	brać
zablokować	blokować
zaciągnąć	ciągnąć
zalać	lać
zanieść	nieść
zapragnąć	pragnąć
zaproponować	proponować
zbadać	badać
zwyciężyć	zwyciężać
zmartwić się	martwić się
dokarmić	dokarmiać
dożywić	dożywiać
nakarmić	karmić
najeść się	najadać się
napchać się	napychać się
uargumentować	argumentować
zakablować	kablować
skłamać	kłamać
skrytykować	krytykować
okłamać	okłamywać
wyperswadować	perswadować
podjąć się	podejmować się
ponaglić	naglić
zaproponować	proponować
uradzić	radzić
złożyć relację	składać relację
uznać	uznawać
wykrzyczeć	krzyczeć
wykrzyczeć	wykrzykiwać
zasądzić	sądzić
docenić	doceniać
zaintrygować	intrygować
pomylić się	mylić się
zakreślić	zakreślać
pocałować	całować
zgiąć	zginać
zgnieść	gnieść
złamać	łamać
zmiędlić	międlić
zasznurować	sznurować
ukryć	kryć
wylać	lać
przewertować	wertować
zarejestrować	rejestrować
powstać	powstawać
sprawdzić się	sprawdzać się
uniewinnić	uniewinniać
utrudnić	utrudniać
porozbijać	rozbijać
porozbijać	rozbijać
dokonać się	dokonywać się
pokiereszować	kiereszować
porozwieszać	rozwieszać
buchnąć	buchać
zatańczyć	tańczyć
zamajaczyć	majaczeć
zamajaczyć	majaczyć
zagasić	gasić
wybuchać	wybuchnąć
rozbłysnąć	rozbłyskiwać
rozbłysnąć	rozbłyskać
rozjarzyć się	rozjarzać się
rozniecić	niecić
rozniecić	niecić
zapalić	palić
dojeść	jeść
dopić	pić
rozlać	lać
rozlać	lać
upić	pić
upić	upijać
wykarmić	wykarmiać
wysączyć	sączyć
wysączyć	wysączać
wypić	pić
zeżreć	żreć
zeżreć	zżerać
nachylić	chylić
zobowiązać się	zobowiązywać się
przeszkodzić	przeszkadzać
zeżreć	żreć
nagiąć	naginać
przygiąć	przyginać
wydzierżawiać	dzierżawić
wydzierżawiać	dzierżawić
wyczarterować	czarterować
wyczarterować	czarterować
szyć	przeszyć
ugościć	gościć
oprzytomnieć	przytomnieć
sprowadzić	prowadzić
wyrazić	wyrażać
nadać	nadawać
zacząć się	zaczynać się
nakreślić	kreślić
pochować się	chować się
ulokować się	lokować się
złożyć	składać
okazać	okazywać
wbiec	biec
wymknąć się	wymykać się
wyślizgnąć się	wyślizgiwać się
wysunąć się	wysuwać się
urwać się	urywać się
przeszyć	szyć
przerobić	robić _CZYNNOŚĆ_
nakreślić	kreślić
opisać	opisywać
popędzić	pędzić
przebiec	biec
odmalować	odmalowywać
uruchomić	uruchomiać
uruchomić	uruchamiać
zakraść się	zakradać się
wkraść się	wkradać się
zanurkować	nurkować
wynurzyć się	wynurzać się
zanurkować	nurkować
zanurkować	nurkować
oczyścić	czyścić
wyeksponować	eksponować
okazywać	okazać
skryć	kryć
ukryć	kryć
ukryć	ukrywać
zaczerwienić się	czerwienić się
zarumienić się	rumienić się
rozognić się	rozogniać się
spurpurowieć	purpurowieć
zaczerwienić się	czerwienić się
zaczerwienić się po uszy	czerwienić się po uszy
zaczerwienić się jak burak	czerwienić się jak burak
zaczerwienić się jak indyk	czerwienić się jak indyk
zamaskować	maskować
zamaskować	zamaskowywać
zakryć	kryć
zamaskować	maskować
zamaskować	zamaskowywać
zataić	zatajać
zarysować	rysować
zarysować	zarysowywać
zarysować	zarysowywać
zatrzeć	zacierać
odpocząć	odpoczywać
wypocząć	wypoczywać
odetchnąć	oddychać
odsapnąć	odsapywać
dowalić	dowalać
dowalić	walić
przywalić	walić
otrzeźwieć	trzeźwieć
zachorować	chorować
sypać	osypywać
połapać	łapać
wyłapać	łapać
wytrzeźwieć	trzeźwieć
zwariować	wariować
zwariować	wariować
odpalić	palić
puknąć	pukać
wystrzelać	strzelać
bzyknąć się	bzykać się
pójść do łóżka	iść do łóżka
przelecieć	przelatywać
bzyknąć	bzykać
dmuchnąć	dmuchać
zerżnąć	rżnąć
zaliczyć	zaliczać
zabrudzić	brudzić
zasikać	sikać
posikać	sikać
osikać	sikać
wysuszyć	suszyć
osuszyć	suszyć
zsiusiać się	siusiać
posiusiać się	siusiać
uwolnić się	uwalniać się
zamilknąć	milknąć
umilknąć	milknąć
wmieszać się	mieszać się
obumrzeć	obumierać
ucichnąć	cichnąć
zamilknąć	milknąć
przeszukać	szukać
umilknąć	milknąć
zaczaić się	czaić się
zaczaić się	zaczajać się
przyczaić się	przyczajać się
przyczaić się	czaić się
zasadzić się	zasadzać się
zmieszać się	mieszać się
speszyć się	peszyć się
zaciąć	ciąć
zaciąć	zacinać
zawiać	wiać
zadąć	zadymać
powiać	wiać
powiać	powiewać
dmuchnąć	dmuchać
wymądrzyć się	wymądrzać się
rozpaść się	rozpadać się
pożałować	żałować
użalić się	użalać się
drapnąć się	drapać się
podkraść	kraść
rozerwać	rwać
odparować	odparowywać
odparować	parować
podchwycić	podchwytywać
podchwycić	podchwytywać
umęczyć	męczyć
przymocować	mocować
klęknąć	klękać
gibnąć się	gibać się
kiwnąć się	kiwać się
zakołysać się	kołysać się
rozprostować się	prostować się
kucnąć	kucać
nadgryźć	gryźć
klapnąć	klapać
zmienić pozycję	zmieniać pozycję
zachwiać się	chwiać się
zachybotać się	chybotać się
rozgrzać	grzać
ogrzać	grzać
zagrzać	grzać
przekupić	przekupywać
pomieszać	mieszać
wyciąć	ciąć
zasadzić	sadzić
wsiąść	wsiadać
dosiąść	dosiadać
dosiąść	dosiadać
potknąć się	potykać się
dotoczyć się	toczyć się
odpłynąć	płynąć
przypłynąć	przypływać
odpłynąć	płynąć
pociąć	ciąć
sprasować	prasować
stuknąć	stukać
szczęknąć	szczękać
brzęknąć	brzękać
puknąć	pukać
zatrąbić	trąbić
zaśpiewać	śpiewać
zaszczekać	szczekać
zaskowytać	skowytać
zarżeć	rżeć
zaryczeć	ryczeć
zarechotać	rechotać
zapiszczeć	piszczeć
zamiauczeć	miauczeć
kwiknąć	kwikać
zakwiczeć	kwiczeć
kwaknąć	kwakać
zakwakać	kwakać
zakumkać	kumkać
zakukać	kukać
zakrakać	krakać
zahukać	hukać
zagulgotać	gulgotać
zagruchać	gruchać
zabeczeć	beczeć
chrząknąć	chrząkać
zaćwierkać	ćwierkać
derknąć	derkać
fuknąć	fukać
gdaknąć	gdakać
gęgnąć	gęgać
zagęgać	gęgać
warknąć	warczeć
warknąć	warczeć
burknąć	burczeć
wydusić	dusić
wybić	bić
wydusić	wyduszać
zadeklamować	deklamować
wydeklamować	deklamować
wyrecytować	recytować
wyszeptać	szeptać
przekrzyczeć	krzyczeć
zakrzyczeć	krzyczeć
zakląć	kląć
przekląć	przeklinać
zameldować	meldować
zameldować	meldować
zameldować	meldować
zameldować	meldować
zaprzeczyć	przeczyć
zaprzeczyć	zaprzeczać
zagrać	grać
okupić	okupywać
wykalkulować	kalkulować
wyrachować	rachować
wykalkulować	kalkulować
zgarbić się	garbić się
kiwnąć się	kiwać się
gibnąć się	gibać się
przykulić się	przykulać się
osłodzić	słodzić
skulić się	kulić się
skulić się	skulać się
skrzywić się	krzywić się
wykoślawić się	koślawić się
wykrzywić się	krzywić się
zakrzywić się	krzywić się
przegiąć się	giąć się
przygiąć się	giąć się
nanieść	nieść
okręcić się	okręcać się
namoknąć	moknąć
zamoknąć	moknąć
podmoknąć	moknąć
doczołgać się	czołgać się
odczołgać się	czołgać się
poświecić	świecić
ukształtować	kształtować
potknąć się	potykać się
skiksować	kiksować
potknąć się	potykać się
dojść	iść
zwojować	wojować
dochrapać się	dochrapywać się
przysiąść się	przysiadać się
wytrzeć	trzeć
wytrzeć	trzeć
zwietrzyć	wietrzyć
uczesać	czesać
zwalczyć	zwalczać
zbombardować	bombardować
musnąć	muskać
storpedować	torpedować
werżnąć się	wrzynać się
worać się	worywać się
wkręcić	kręcić
nacierać	natrzeć
napaść	napadać
zaatakować	atakować
najechać	najeżdżać
nalecieć	nalatywać
naskoczyć	naskakiwać
wjechać	wjeżdżać
wsiąść	wsiadać
obronić	bronić
odciąć	ciąć
podciąć	podcinać
załamać	załamywać
przydusić	przyduszać
nadmuchać	dmuchać
rozepchać	pchać
rozepchnąć	pchać
zełgać	łgać
zaczytać się	zaczytywać się
obsypać	obsypywać
zamknąć się	zamykać się
obsadzić	obsadzać
obsadzić	obsadzać
rozpowszechnić	rozpowszechniać
rozsiać	rozsiewać
ugryźć się w język	gryźć się w język
podjeść	podjadać
liznąć	lizać
oblizać	oblizywać
wydłubać	dłubać
wygładzić	gładzić
umaić	maić
uderzyć się	uderzać się
dziobnąć	dziobać
dzióbnąć	dzióbać
skalkulować	kalkulować
przeliczyć	liczyć
przeliczyć	przeliczać
obrachować	rachować
nakryć	kryć
zawojować	wojować
okryć	kryć
pokryć	pokrywać
pokryć	kryć
okryć	kryć
ochronić	chronić
osłonić	osłaniać
wyczyścić	czyścić
zwieńczyć	wieńczyć
złuszczyć	łuszczyć
truć	wytruć
ubarwić	barwić
zabarwić	barwić
zaczernić	czernić
zabarwić	barwić
zaczerwienić	czerwienić
pozłocić	złocić
wystudiować	studiować
wyćwiczyć	ćwiczyć
wydoskonalić	doskonalić
zbulwersować	bulwersować
rozemocjonować	emocjonować
zhańbić	hańbić
pohańbić	hańbić
odwirować	wirować
zmącić	mącić
wzburzyć	burzyć
skłębić	kłębić
upić się na smutno	upijać się na smutno
upić się na wesoło	upijać się na wesoło
zaćmić	ćmić
zachlać się	zachlewać się
zalać pałę	zalewać pałę
zalać pałkę	zalewać pałkę
skontrolować	kontrolować
pochylić	chylić
odetchnąć	oddychać
nagrzać	grzać
wskoczyć	wskakiwać
zająć miejsce	zajmować miejsce
skulić	skulać
skulić	kulić
usadowić	sadowić
uzbroić	zbroić
zatracić	tracić
wydostać się	wydostawać się
ujść	uchodzić
uciec	uciekać
ulecieć	ulatywać
wydobyć się	wydobywać się
wydzielić się	wydzielać się
wylać się	wylewać się
zaawizować	awizować
zadzwonić	dzwonić
ucichnąć	cichnąć
odpaść	paść
odpaść	odpasać
rozgromić	rozgramiać
wyprzedzić	wyprzedzać
uprzedzić	uprzedzać
wystąpić	występować
rozgniewać	gniewać
rozgniewać się	gniewać się
przysiąc	przysięgać
przysiąc	przysięgać
rozzłościć się	złościć się
zmiarkować	miarkować
objawić	objawiać
powtórzyć się	powtarzać się
odnowić się	odnawiać się
odżyć	odżywać
odrodzić się	odradzać się
zadośćuczynić	zadośćczynić
odpokutować	pokutować
odpokutować	odpokutowywać
odpokutować	pokutować
odprawić pokutę	odprawiać pokutę
zapewnić	zapewniać
przewyższyć	przewyższać
zaszczepić	szczepić
wszczepić	szczepić
zaszczepić	szczepić
kojarzyć	skojarzyć
wykarmić	wykarmiać
pożyczyć	pożyczać
udzielić kredytu	udzielać kredytu
dać kredyt	dawać kredyt
dokapitalizować	kapitalizować
sfrustrować	frustrować
nakręcić	kręcić
spopularyzować	popularyzować
wylansować	lansować
upowszechnić	upowszechniać
umocować	mocować
zamocować	mocować
przytłoczyć	przytłaczać
rozbawić	bawić
zabetonować	betonować
ogrodzić	grodzić
pokryć	kryć
odgrodzić	grodzić
wybetonować	betonować
oflagować	flagować
zakorkować	korkować
zakorkować	korkować
zamontować	montować
upleść	pleść
zapleść	pleść
zapchać	zapychać
zaczopować	czopować
zatkać dech w piersi	zatykać dech w piersi
zapychać dziury	zapchać dziury
zatkać dziury	zatykać dziury
zaprzeć dech	zapierać dech
oznaczyć	znaczyć
zaśmiecić	śmiecić
zaśmiecić	zaśmiecać
oszpecić	szpecić
nabić	bić
nabić	bić
wbić	bić
nabić	bić
nabić	bić
pogubić	gubić
wyłowić	wyławiać
wyłuskać	wyłuskiwać
wyłuszczyć	łuszczyć
rozwijać się	rozwinąć się
wycierpieć	cierpieć
odprężyć się	odprężać się
odetchnąć	oddychać
rozluźnić się	rozluźniać się
zrelaksować się	relaksować się
rozprężyć się	rozprężać się
wyluzować się	wyluzowywać się
zażyć odpoczynku	zażywać odpoczynku
odespać	odsypiać
wyspać się	wysypiać się
wysapać się	wysapywać się
odjeść się	odjadać się
objeść się	objadać się
napakować się	napakowywać się
napchać w siebie	pchać w siebie
opchać się	opychać się
zapchać się	zapychać się
powędrować	wędrować
rozgrabić	grabić
spędzić czas	spędzać czas
pochodzić	chodzić
pospać	spać
przeczekać	czekać
odsiedzieć	siedzieć
popisać	popisywać
ogorzeć	gorzeć
zdeprymować	deprymować
skonsternować	konsternować
pogrążyć się	pogrążać się
pomknąć	mknąć
pomknąć	pomykać
potoczyć się	toczyć się
toczyć się	potoczyć się
pojechać	jechać
potoczyć się	toczyć się
potoczyć się	toczyć się
popłynąć	płynąć
potoczyć się	toczyć się
potoczyć się	toczyć się
przemknąć	przemykać
rozbić się	rozbijać się
rozmieścić się	rozmieszczać się
rozłożyć się	rozkładać się
rozlokować się	rozlokowywać się
zawalić się	walić się
wyhamować	hamować
wyhamować	hamować
wyhamować	hamować
wysunąć się	wysuwać się
zgęstnieć	gęstnąć
zabrudzić się	brudzić się
pobrudzić się	brudzić się
spowinowacić się	powinowacić się
wżenić się	wżeniać się
powaśnić się	waśnić się
skoligacić się	koligacić się
chrząsnąć	chrzęścić
chrząstnąć	chrzęszczeć
chrzęsnąć	chrzęścić
chrzęstnąć	chrzęszczeć
pyknąć	pykać
posypać się	sypać się
wysypać się	sypać się
wysypać się	wysypywać się
rozsypać się	rozsypywać się
zgnieść się	gnieść się
zniemczyć	niemczyć
narzucić	narzucać
ugiąć się	uginać się
ulec	ulegać
podlec	podlegać
sypnąć się	sypać się
opłakać	opłakiwać
przeforsować	forsować
wybronić	bronić
obronić	bronić
wysikać się	sikać
wysiusiać się	siusiać
przylgnąć	lgnąć
przymarznąć	marznąć
zetknąć się	stykać się
przylgnąć	lgnąć
polubić	lubić
doliczyć	liczyć
odjąć	odejmować
doliczyć	liczyć
naliczyć	liczyć
naliczyć	liczyć
odmierzyć	mierzyć
odliczyć	liczyć
popłacić	płacić
pospłacać	spłacać
odrobić	robić
odpracować	pracować
potrącać	trącać
pouderzać	uderzać
zawrócić w głowie	zawracać w głowie
wyrwać	rwać
wyrwać	wyrywać
skredytować	kredytować
wliczyć	liczyć
wliczyć	wliczać
wkalkulować	kalkulować
wkalkulować	wkalkulowywać
wpłacić	płacić
zdeprecjonować	deprecjonować
udoskonalić	doskonalić
wyszlifować	szlifować
popracować nad sobą	pracować nad sobą
zaakceptować	akceptować
okiełznać	kiełznać
okiełzać	kiełzać
wepchnąć nos	pchać nos
wepchnąć nos w nie swoje sprawy	pchać nos w nie swoje sprawy
wepchnąć nos w cudze sprawy	pchać nos w cudze sprawy
zdeponować	deponować
powstać	powstawać
rozkochać	kochać
rozmiłować	miłować
ubłagać	błagać
wybłagać	błagać
wyprosić	wypraszać
wypraszać	prosić
ubłagać	błagać
przebłagać	błagać
ukochać	kochać
opleć	pleć
wypielić	pielić
przetrzymać	trzymać
przetrzymać	trzymać
przechować	chować
przechować	przechowywać
przetrzymać	trzymać
wyżalić się	żalić się
zaręczyć się	zaręczać się
naciąć	ciąć
naciąć	nacinać
przeciąć	ciąć
zmarginalizować	marginalizować
umniejszyć	umniejszać
pomniejszyć	pomniejszać
zepchnąć na margines	spychać na margines
usunąć w cień	usuwać w cień
zorać	orać
zaorać	orać
płatać	rozpłatać
wchłonąć	chłonąć
wyrzucić	wyrzucać
wypędzić	wypędzać
wygonić	wyganiać
wygnać	wyganiać
wtajemniczyć	wtajemniczać
zaczerpnąć	czerpać
potrzeć	trzeć
przepiłować	piłować
unieść	nieść
utrzymać	trzymać
oszczędzić	oszczędzać
umęczyć	męczyć
wyniszczyć	niszczyć
wygłodzić	głodzić
powierzyć	powierzać
zagłodzić	głodzić
zagłodzić	głodzić
zadrapnąć	zadrapywać
uczcić	czcić
postarzeć się	starzeć się
wzgardzić	gardzić
zamieszać	mieszać
zamieszać	mieszać
wmieszać	mieszać
znienawidzić	nienawidzić
udławić się	dławić się
jęknąć	jęczeć
omdleć	mdleć
zapłakać	płakać
zemdlić	mdlić
ruszać się	ruszyć się
wyszlifować	szlifować
oheblować	heblować
płynąć	popłynąć
płynąć	popłynąć
płynąć	opłynąć
płynąć	popłynąć
wyprzeć się	wypierać się
zmówić	zmawiać
pobrać	brać
wchłonąć	chłonąć
wycieniować	cieniować
ukierunkować	ukierunkowywać
nakierować	nakierowywać
pozalecać się	zalecać się
poubiegać się	ubiegać się
poukrywać się	ukrywać się
zgłosić	zgłaszać
zamelinować się	melinować się
ukorzenić się	korzenić się
rozpytać	rozpytywać
dźwigać	dźwignąć
dźwigać	dźwignąć
dźwigać	dźwignąć
dźwigać	dźwignąć
zaostrzyć	ostrzyć
odgwizdać	gwizdać
zareagować	reagować
odgwizdać	gwizdać
odgwizdać	gwizdać
znaleźć się	znajdować się
znaleźć się	znajdować się
dociąć	ciąć
dociąć	ciąć
przygadać	przygadywać
przyciąć	przycinać
przymówić	przymawiać
wysmagać	smagać
wychłostać	chłostać
poustawiać się	ustawiać się
poustawiać się	ustawiać się
pokierować	kierować
pozarządzać	zarządzać
oddać	oddawać
rozsmakować się	rozsmakowywać się
polubić	lubić
przegłosować	głosować
odżyć	odżywać
powrócić	powracać
odzyskać	odzyskiwać
robić	zrobić
przeważyć	ważyć
przeważyć	ważyć
przeważyć	ważyć
przeważyć	ważyć
zaniknąć	niknąć
wychlać	chlać
zachlać	chlać
odlać	lać
zlać	lać
pooglądać	oglądać
przewietrzyć się	wietrzyć się
przewietrzyć się	przewietrzać się
dotlenić się	dotleniać się
odświeżyć się	odświeżać się
przewietrzyć	wietrzyć
dokuczyć	dokuczać
podrożeć	drożeć
ponieść	nieść
ponieść	nieść
potanieć	tanieć
nasycić	sycić
wykrystalizować	krystalizować
wykrystalizować się	krystalizować się
wykrystalizować	krystalizować
wykrystalizować się	krystalizować się
zajść w ciążę	zachodzić w ciążę
skontaktować się	kontaktować się
rozminąć się	rozmijać się
minąć się	mijać się
rozminąć się	rozmijać się
zarysować się	rysować się
spowszednieć	powszednieć
spospolicieć	pospolicieć
zbanalizować się	banalnieć
przejeść się	przejadać się
zaważyć	ważyć
wyklarować	klarować
wyklarować	klarować
zregenerować się	regenerować się
opłukać	płukać
zasmrodzić	smrodzić
uwarunkować	warunkować
zrekompensować	rekompensować
zminimalizować	minimalizować
przeziębić się	przeziębiać się
zagruntować	gruntować
przenieść	nieść
przemieścić	przemieszczać
odmalować się	malować się
wymalować się	malować się
przynieść	nieść
zabić	bić
zagrać	grać
zagrać	grać
zagrać	grać
zagrać	grać
czuć	poczuć
poczuć	czuć
rozpromienić się	rozpromieniać się
rozbłysnąć	rozbłyskiwać
rozbłysnąć	rozbłyskać
odtrącić	odtrącać
ożenić	żenić
